caderno_numero,tec_id,banca,concurso,ano,enunciado_resumo,status_comparacao,questao_existente_id,unidade,artigos,uso_pedagogico,confianca,motivo,arquivo_origem,pagina
706,863770,FGV,TSE (DPE RJ)/DPE RJ/Psicologia/2019,2019,O Núcleo Especial de Defesa dos Direitos da Mulher (Nudem) é o órgão da Defensoria Pública do Estado do Rio de Janeiro especializado na prom…,NOVA,,U1,,PRATICA_UNIDADE,alta,"Revisao manual completa: Correta classifica a conduta como violencia psicologica e moral (art. 7º); Nudem/Defensoria e apenas narrativa.",Caderno Lei Maria da Penha - 601 ao 800.pdf,23
707,861698,VUNESP,Ori Soc (Itapevi)/Pref Itapevi/2019,2019,"Atualmente, vive-se em um mundo violento, envolvido em uma cultura de banalização da violência, focada, com grande incidência na figura femi…",NOVA,,U1,6,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): artigo citado no texto: 6. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 601 ao 800.pdf,23
708,1553250,FAUEL,ESoc (Jandaia Sul)/Pref Jandaia do Sul/2019,2019,"A Lei Maria da Penha configura cinco formas de violência doméstica e familiar contra a mulher, entre elas a violência patrimonial. Assinale …",NOVA,,U1,,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): vocabulario tematico (score 2): U1. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 601 ao 800.pdf,24
709,945439,FGV,PAI (Pref Salvador)/Pref Salvador/Psicólogo/2019,2019,"Carlos e Ana são casados há dois anos e não possuem filhos por opção de Ana, que não deseja ser mãe. Carlos, entretanto, considera que Ana m…",NOVA,,U1,,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): vocabulario tematico (score 1): U1. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 601 ao 800.pdf,24
710,1109990,FAUEL,Ori Soc (Mandaguari)/Pref Mandaguari/2019,2019,"Com base na Lei nº 11.340 de 2006 – Maria da Penha, qual alternativa NÃO configura uma violência doméstica e familiar contra a mulher:",NOVA,,U1,,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): vocabulario tematico (score 3): U1. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 601 ao 800.pdf,24
711,851853,VUNESP,Proc Leg (CM Tatuí)/CM Tatuí/2019,2019,"Sobre o que prevê a Lei no 11.340/2006, é correto afirmar que",NOVA,,U1,,PRATICA_UNIDADE,alta,Revisao manual completa: Correta trata da violacao dos direitos humanos (art. 6º).,Caderno Lei Maria da Penha - 601 ao 800.pdf,24
712,838571,IBRAE,EDAS (SEDES DF)/SEDES DF/Direito e Legislação/2019,2019,"Nos termos da Lei Maria da Penha (Lei nº 11.340/2006), julgue os itens e aponte a alternativa CORRETA. São formas de violência doméstica e f…",NOVA,,U1,,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): vocabulario tematico (score 4): U1. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 601 ao 800.pdf,24
713,961162,VUNESP,Adv (CM Piracicaba)/CM Piracicaba/2019,2019,Maria é casada com João há 10 anos. Sempre dependeu financeiramente do marido. Recentemente João passou a tratar a esposa de maneira diferen…,NOVA,,U1,,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): vocabulario tematico (score 5): U1. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 601 ao 800.pdf,25
714,2561747,FAUEL,ASoc (Guarapuava)/Pref Guarapuava/2019,2019,"No exercício profissional, o Assistente Social se depara cotidianamente com demandas relacionadas à violência, sendo esta uma das mais evide…",NOVA,,U1,,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): vocabulario tematico (score 2): U1. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 601 ao 800.pdf,25
715,1592281,PRÓ-MUNICÍPIO,ASoc (OSHCP HCP)/OSHCP/2019,2019,"A Lei Maria da Penha, sancionada em 7 de agosto de 2006, como Lei n.º 11.340 visa proteger a mulher da violência doméstica e familiar. Em su…",NEAR_DUPLICATE_REVISAR,346,,,NAO_IMPORTAR,baixa,"Similaridade 0.371 com questao existente id 346 (camada C_SIMILARIDADE); revisar antes de decidir NOVA ou JA_EXISTE.",Caderno Lei Maria da Penha - 601 ao 800.pdf,25
716,2083452,Fundação La Salle,ADM (PROCERGS)/PROCERGS/2019,2019,"Conforme a Lei Maria da Penha (Lei nº 11.340/2006), a violência patrimonial contra a mulher é entendida como sendo:",NOVA,,U1,,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): vocabulario tematico (score 1): U1. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 601 ao 800.pdf,25
717,983904,Com. Exam. (MPE SC),Prom Jus (MPE SC)/MPE SC/2019,2019,"A violência moral, entendida como qualquer conduta que configure calúnia, difamação ou injúria, é uma das formas de violência doméstica e fa…",NOVA,,U1,,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): vocabulario tematico (score 2): U1. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 601 ao 800.pdf,25
718,1102992,EDUCA PB,ASoc (Pref Várzea)/Pref Várzea (PB)/2019,2019,"Lei nº 11.340, de 7 de agosto de 2006 que cria mecanismos para coibir a violência doméstica e familiar contra a mulher, nos termos do § 8º d…",NOVA,,U1,7,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): artigo citado no texto: 7. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 601 ao 800.pdf,26
719,1650406,FURB,Edu (Pref Blumenau)/Pref Blumenau/Social/2019,2019,"A Lei Maria da Penha, Lei nº 11.340, de 7 de agosto de 2006, cria, entre outras atribuições, mecanismos para coibir a discriminação contra a…",NOVA,,U1,,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): vocabulario tematico (score 4): U1. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 601 ao 800.pdf,26
720,1003934,FUNDATEC,Tec ET (CEEE)/CEEE Distribuição/2019,2019,“Senado será iluminado de lilás para lembrar 13 anos da Lei Maria da Penha – A cúpula e o Anexo 1 do Senado serão iluminados com a cor lilás…,NOVA,,U1,,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): vocabulario tematico (score 5): U1. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 601 ao 800.pdf,26
721,1068583,FAUEL,ASoc (Pref H Serpa)/Pref Honório Serpa/2019,2019,"Entendendo o que consta na Lei nº 11.340 de 2006 – Maria da Penha, assinale a alternativa CORRETA:",NOVA,,U1,,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): vocabulario tematico (score 2): U1. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 601 ao 800.pdf,15
722,1014673,CONSULPLAN,NeR (TJ MG)/TJ MG/Remoção/2019,2019,"Quanto à Lei nº 11.340/2006 (Lei Maria da Penha), assinale a alternativa INCORRETA.",NOVA,,U1,,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): vocabulario tematico (score 4): U1. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 601 ao 800.pdf,15
723,1016975,VUNESP,GM (Pref Cerquilho)/Pref Cerquilho/2019,2019,"Cronos convive com Afrodite no mesmo lar, mas não são casados, e esta tem o costume de frequentar, regularmente, uma igreja. Porém, Cronos, …",NOVA,,U1,,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): vocabulario tematico (score 2): U1. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 601 ao 800.pdf,15
724,1061143,SELECON,Tec NS (Pref Cuiabá)/Pref Cuiabá/Serviço Social/2019,2019,"A Lei Maria da Penha, Lei nº 11.340/2006, cria mecanismos para coibir a violência doméstica e familiar contra a mulher. De acordo com essa L…",NOVA,,U1,,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): vocabulario tematico (score 2): U1. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 601 ao 800.pdf,15
725,1028270,VUNESP,GM (Pref Campinas)/Pref Campinas/2019,2019,"Conforme dispõe a Lei Maria da Penha, a conduta que configure calúnia, difamação ou injúria contra a mulher deve ser entendida como violênci…",NOVA,,,,BANCO_GERAL_MISSAO_FINAL,baixa,"Nenhum sinal de artigo ou vocabulario tematico detectado automaticamente; nao lida individualmente nesta fase.",Caderno Lei Maria da Penha - 601 ao 800.pdf,28
726,1598120,FURB,ASoc (Guabiruba/Pref Guabiruba/2019,2019,"A Lei Maria da Penha cria mecanismos para coibir e prevenir a violência doméstica e familiar contra a mulher, nos termos do § 8º do Art. 226…",NOVA,,U1,,PRATICA_UNIDADE,alta,"Revisao manual completa: Testa o publico-alvo da lei, independente de orientacao sexual (art. 5º, paragrafo unico).",Caderno Lei Maria da Penha - 601 ao 800.pdf,28
727,1270278,OBJETIVA CONCURSOS,Enf (S Martinho S)/Pref S Martinho da S/2019,2019,"Em conformidade com a Lei nº 11.340/2006 - Lei Maria da Penha, são formas de violência doméstica e familiar contra a mulher, entre outras: A…",NOVA,,U1,,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): vocabulario tematico (score 3): U1. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 601 ao 800.pdf,28
728,1271285,OBJETIVA CONCURSOS,Odon (Pref 2 Irmãos)/Pref Dois Irmãos/PSF/2019,2019,"Sobre a violência contra a mulher, analisar os itens abaixo: I. Qualquer conduta que ofenda a integridade ou saúde corporal da mulher é comp…",NOVA,,U1+U3,,PRATICA_UNIDADE,alta,"Revisao manual completa: Itens corretos combinam definicao de violencia fisica (art. 7º, I, U1) e providencia policial de encaminhar ao hospital/IML (art. 11, II, U3).",Caderno Lei Maria da Penha - 601 ao 800.pdf,28
729,1273091,OBJETIVA CONCURSOS,Ag (Taquaruçu Sul)/Pref Taquaruçu Sul/Social/2019,2019,"Em conformidade com a Lei nº 11.340/2006, são formas de violência doméstica e familiar contra a mulher, entre outras: I. Violência física. I…",NOVA,,U1,,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): vocabulario tematico (score 5): U1. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 601 ao 800.pdf,28
730,1279956,OBJETIVA CONCURSOS,Psic (S Cristóvão S)/Pref S Cristóvão Sul/2019,2019,"De acordo com a Lei nº 11.340/2006, analisar a sentença abaixo: A violência psicológica é entendida como qualquer conduta que cause à mulher…",NOVA,,U1+U5,,PRATICA_UNIDADE,alta,"Revisao manual completa: Pede a correcao de duas partes: definicao de violencia psicologica (art. 7º, U1) e equipe multidisciplinar dos juizados (art. 29, U5); ambas exigidas para responder.",Caderno Lei Maria da Penha - 601 ao 800.pdf,29
731,1284278,OBJETIVA CONCURSOS,TEnf (P Bandeira)/Pref Pinto Bandeira/2019,2019,"Em conformidade com a Lei nº 11.340/2006 - Lei Maria da Penha, marcar C para o que são formas de violência doméstica e familiar contra a mul…",NOVA,,U1,,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): vocabulario tematico (score 1): U1. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 601 ao 800.pdf,29
732,732886,IBADE,Sold (PM RN)/PM RN/QPPM (Praças)/2018,2018,Segundo a lei Maria da Penha (Lei nº 11.340/2006):,NOVA,,U1,,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): vocabulario tematico (score 3): U1. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 601 ao 800.pdf,29
733,593013,FUNDATEC,Insp Pol (PC RS)/PC RS/2018,2018,"A Lei Maria da Penha cria mecanismos para coibir a violência doméstica e familiar, conferindo proteção diferenciada ao gênero tido como vuln…",NOVA,,U1,,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): vocabulario tematico (score 5): U1. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 601 ao 800.pdf,29
734,605453,FCC,Ana JD (DPE AM)/DPE AM/Ciências Jurídicas/2018,2018,A Lei Maria da Penha considera violência doméstica e familiar contra a mulher qualquer ação ou omissão baseada no gênero que lhe cause morte…,NEAR_DUPLICATE_REVISAR,346,,,NAO_IMPORTAR,baixa,"Similaridade 0.352 com questao existente id 346 (camada C_SIMILARIDADE); revisar antes de decidir NOVA ou JA_EXISTE.",Caderno Lei Maria da Penha - 601 ao 800.pdf,30
735,715864,IADES,Sold (PM DF)/PM DF/Corneteiro/2018,2018,"A Lei no 11.340/2006, denominada Lei Maria da Penha, define violência doméstica e familiar contra a mulher como qualquer ação ou omissão, co…",NEAR_DUPLICATE_REVISAR,861,,,NAO_IMPORTAR,baixa,"Similaridade 0.434 com questao existente id 861 (camada C_SIMILARIDADE); revisar antes de decidir NOVA ou JA_EXISTE.",Caderno Lei Maria da Penha - 601 ao 800.pdf,30
736,609444,Instituto AOCP,Per (ITEP RN)/ITEP RN/Criminal/Psicologia/2018,2018,"Para os efeitos da Lei 11.340/2006, a violência doméstica e familiar contra a mulher está configurada",NOVA,,U1,,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): vocabulario tematico (score 2): U1. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 601 ao 800.pdf,30
737,715436,FCC,Edu Sc (Pref Macapá)/Pref Macapá/2018,2018,"A Lei “Maria da Penha” (Lei nº 11.340/2006) configura violência doméstica e familiar contra a mulher, qualquer ação ou omissão baseada no gê…",NEAR_DUPLICATE_REVISAR,861,,,NAO_IMPORTAR,baixa,"Similaridade 0.522 com questao existente id 861 (camada C_SIMILARIDADE); revisar antes de decidir NOVA ou JA_EXISTE.",Caderno Lei Maria da Penha - 601 ao 800.pdf,30
738,667776,VUNESP,Pro (CM Campo Limpo)/CM Campo Limpo Pta/2018,2018,"Acerca dos mecanismos para coibir a violência doméstica e familiar contra a mulher, trazidos nos exatos termos da Lei nº 11.340/06, é corret…",NOVA,,U1,,PRATICA_UNIDADE,alta,Revisao manual completa: Correta trata da violacao dos direitos humanos (art. 6º).,Caderno Lei Maria da Penha - 601 ao 800.pdf,30
739,714814,IADES,Sold (PM DF)/PM DF/Músico/2018,2018,Joana e Marcos mantiveram um relacionamento amoroso durante 12 anos. O término da relação ocorreu em razão do ciúme descontrolado de Marcos …,NOVA,,U1,,PRATICA_UNIDADE,alta,Revisao manual completa: Correta trata da violacao dos direitos humanos (art. 6º).,Caderno Lei Maria da Penha - 601 ao 800.pdf,31
740,692312,IBADE,Ana Prev (IPM JP)/IPM JP/Assistente Social/2018,2018,"Em consonância com a tipificação da violência definida na Lei Maria da Penha, e destruição de documentos pessoais da mulher caracteriza a vi…",NOVA,,,,BANCO_GERAL_MISSAO_FINAL,baixa,"Nenhum sinal de artigo ou vocabulario tematico detectado automaticamente; nao lida individualmente nesta fase.",Caderno Lei Maria da Penha - 601 ao 800.pdf,31
741,596468,CEBRASPE (CESPE),AJ (STM)/STM/Apoio Especializado/Serviço Social/2018,2018,"Maria Nilda, 59 anos de idade, natural do estado de São Paulo, com ensino fundamental incompleto, compareceu com seus quatro filhos a uma un…",NOVA,,U1,,PRATICA_UNIDADE,alta,"Revisao manual completa: Julga classificacao de violencia patrimonial vs. ""violencia simbolica"" (nao prevista), testando o rol do art. 7º.",Caderno Lei Maria da Penha - 601 ao 800.pdf,31
742,612958,AOCP,Cad (PM TO)/PM TO/2018,2018,"A Lei nº11.340/06 cria mecanismos para coibir e prevenir a violência doméstica e familiar contra a mulher, nos termos do § 8º, do art. 226 d…",NOVA,,U1,,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): vocabulario tematico (score 5): U1. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 601 ao 800.pdf,31
743,638115,FUNDATEC,Del Pol (PC RS)/PC RS/2018,2018,"De acordo com a Lei Maria da Penha e o entendimento sobre o tema pelos Tribunais Superiores, analise as assertivas que seguem e assinale V, …",NOVA,,,,BANCO_GERAL_MISSAO_FINAL,baixa,"Nenhum sinal de artigo ou vocabulario tematico detectado automaticamente; nao lida individualmente nesta fase.",Caderno Lei Maria da Penha - 601 ao 800.pdf,32
744,1410217,FAUEL,Ass S (Pref Maringá)/Pref Maringá/CRAS/2018,2018,"Com base na Lei Maria da Penha (nº 11.340 de 07 de Agosto de 2006), sobre a violência doméstica e familiar contra a mulher, assinale a alter…",NOVA,,U1,,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): vocabulario tematico (score 5): U1. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 601 ao 800.pdf,32
745,1412051,FAUEL,"Ass S (Pref Maringá)/Pref Maringá/""Sem Área""/2018",2018,"A Lei 11.340, de 07 de agosto de 2006, mais conhecida como Lei Maria da Penha, versa que “toda mulher, independentemente de classe, raça, et…",NOVA,,U1,2,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): artigo citado no texto: 2. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 601 ao 800.pdf,32
746,2474830,IBADE,AssS (Pref Cujubim)/Pref Cujubim/2018,2018,"De acordo com a Lei Maria da Penha, nº 11.340/2006, o que configura a violência doméstica e familiar contra a mulher é qualquer ação ou omis…",NOVA,,U1,,BANCO_GERAL_MISSAO_FINAL,baixa,Classificacao heuristica (nao lida individualmente nesta fase): vocabulario tematico (score 1): U1. Recomenda-se leitura dedicada antes de usar como pratica de unidade.,Caderno Lei Maria da Penha - 601 ao 800.pdf,15
