id,materia,assunto,banca,concurso,ano,status,enunciado_inicio,cursos,n_cursos,unidades_pedagogicas,n_unidades,gerada_por_ia
741,Legislação Específica,Lei de Drogas,Fundatec,GM (Pref Porto Alegre)/Pref Porto Alegre/2025,2025,EXPLICACAO_GENERICA,"Conforme a Lei nº 11.343/2006, para atender à finalidade de articular, integrar, organizar e coordenar as ativ",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
742,Legislação Específica,Lei de Drogas,Fundatec,Del Pol (PC RS)/PC RS/2025,2025,EXPLICACAO_GENERICA,"Segundo a Lei de Drogas (Lei nº 11.343/2006) e seus crimes, analise as assertivas abaixo: I. O crime de tráfic",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
781,Legislação Específica,Lei de Drogas,Fundatec,GM (Pref Foz do Iguaçu)/Pref Foz do Iguaçu/2024,2024,EXPLICACAO_GENERICA,"Ao atuar na verificação de um acidente de trânsito em via urbana, o guarda municipal encontrou junto ao acompa",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
782,Legislação Específica,Lei de Drogas,Fundatec,GM (Pref Foz do Iguaçu)/Pref Foz do Iguaçu/2024,2024,EXPLICACAO_GENERICA,"A Lei nº 11.343/2006 prescreve medidas para prevenção do uso indevido, atenção e reinserção social de usuários",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
783,Legislação Específica,Lei de Drogas,Fundatec,GCM (Pref Bagé)/Pref Bagé/2024,2024,EXPLICACAO_GENERICA,Um guarda municipal abordou uma pessoa em praça pública por perceber que seu comportamento estava incomum. Na ,Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
803,Legislação Específica,Lei de Drogas,Fundatec,GCM (Uruguaiana)/Pref Uruguaiana/2023,2023,EXPLICACAO_GENERICA,"A Lei nº 11.343/2006 prescreve medidas para a prevenção do uso indevido, atenção e reinserção social de usuári",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
804,Legislação Específica,Lei de Drogas,Fundatec,GM (Pref Imbé)/Pref Imbé/2023,2023,EXPLICACAO_GENERICA,"Qual a base legal, além do Código Penal Brasileiro, para a atuação do Guarda Municipal que constatar que uma p",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
867,Legislação Específica,Lei de Drogas,Fundatec,GM (Pref Viamão)/Pref Viamão/2022,2022,EXPLICACAO_GENERICA,Um morador das proximidades de uma escola pública municipal informou ao Guarda Municipal do local que estava d,Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
868,Legislação Específica,Lei de Drogas,Fundatec,Ag Sg Sc (SEJUSP MG)/SEJUSP MG/2022,2022,EXPLICACAO_GENERICA,"Com base na Lei de Drogas, Lei nº 11.343/2006, analise as assertivas abaixo, assinalando V, se verdadeiras, ou",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
869,Legislação Específica,Lei de Drogas,Fundatec,TA Pol Pen (PP RS)/PP RS/2022,2022,EXPLICACAO_GENERICA,"Nos termos da Lei nº 11343/2006, quem adquirir, guardar, tiver em depósito, transportar ou trouxer consigo, pa",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
870,Legislação Específica,Lei de Drogas,Fundatec,Pol Pen (PP RS)/PP RS/2022,2022,EXPLICACAO_GENERICA,"Com fundamento na Lei Federal nº 11.343/2006, que institui o Sistema Nacional de Políticas Públicas sobre Drog",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
192,Legislação Específica,Abuso de Autoridade,Papiro,PAPIRO - Estilo Fundatec - BM RS,2026,EXPLICACAO_INCOMPLETA,"A Lei nº 13.869/2019 exige, para a configuração dos crimes de abuso de autoridade, em regra, finalidade especí",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
193,Legislação Específica,Abuso de Autoridade,Papiro,PAPIRO - Estilo Fundatec - BM RS,2026,EXPLICACAO_INCOMPLETA,"Nos termos da Lei de Abuso de Autoridade, a divergência na interpretação da lei ou na avaliação de fatos e pro",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
194,Legislação Específica,Abuso de Autoridade,Papiro,PAPIRO - Estilo Fundatec - BM RS,2026,EXPLICACAO_INCOMPLETA,Os crimes previstos na Lei de Abuso de Autoridade são praticados por agente público que:,Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
712,Legislação Específica,Abuso de Autoridade,Fundatec,GM (Pref Porto Alegre)/Pref Porto Alegre/2025,2025,EXPLICACAO_GENERICA,"Durante um processo de apuração de fatos de um incêndio em prédio público, um funcionário alterou artificiosam",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
713,Legislação Específica,Abuso de Autoridade,Fundatec,Del Pol (PC RS)/PC RS/2025,2025,EXPLICACAO_GENERICA,Delegado de polícia que assume nova unidade policial e deseja mostrar perfil operacional e atuante à nova equi,Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
771,Legislação Específica,Abuso de Autoridade,Fundatec,GM (Pref Foz do Iguaçu)/Pref Foz do Iguaçu/2024,2024,EXPLICACAO_GENERICA,"Um agente público, no exercício de suas funções, praticou conduta com a finalidade específica de prejudicar a ",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
772,Legislação Específica,Abuso de Autoridade,Fundatec,GM (Pref Foz do Iguaçu)/Pref Foz do Iguaçu/2024,2024,EXPLICACAO_GENERICA,"Um servidor público se negou a atender uma pessoa e a retirou do recinto de atendimento público, sem qualquer ",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
793,Legislação Específica,Abuso de Autoridade,Fundatec,GCM (Uruguaiana)/Pref Uruguaiana/2023,2023,EXPLICACAO_GENERICA,Qual o crime cometido por agente público quando for praticado ato com a finalidade específica de prejudicar ou,Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
837,Legislação Específica,Abuso de Autoridade,Fundatec,GM (Pref Viamão)/Pref Viamão/2022,2022,EXPLICACAO_GENERICA,"Um Guarda Municipal, ao atender uma ocorrência de discussão e agressão, com origem de relação afetiva entre do",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
838,Legislação Específica,Abuso de Autoridade,Fundatec,Ag Sg Sc (SEJUSP MG)/SEJUSP MG/2022,2022,EXPLICACAO_GENERICA,"Com referência na Lei de Abuso de autoridade, Lei nº 13.869/2019, analise as assertivas abaixo: I. O agente pú",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
839,Legislação Específica,Abuso de Autoridade,Fundatec,Ana Pol Pen (PP RS)/PP RS/Direito/2022,2022,EXPLICACAO_GENERICA,"A Lei nº 13.869/2019, que dispõe sobre os crimes de abuso de autoridade, tipifica como tal constranger o preso",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
39,Legislação Específica,Constituição do Estado do Rio Grande do Sul,Fundatec,Brigada Militar RS - Soldado,2022,EXPLICACAO_GENERICA,"Considerando o disposto na Constituição do Estado do Rio Grande do Sul acerca da Brigada Militar, assinale a a",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
52,Legislação Específica,Constituição do Estado do Rio Grande do Sul,Fundatec,Brigada Militar RS - Soldado de Primeira Classe,2025,EXPLICACAO_GENERICA,"De acordo com a Constituição do Estado do Rio Grande do Sul no que diz respeito à administração pública, anali",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
295,Legislação Específica,Constituição do Estado do Rio Grande do Sul,Papiro,PAPIRO - Adaptada do padrão Fundatec 2025/2026,2026,EXPLICACAO_INCOMPLETA,A Constituição Estadual do Rio Grande do Sul deve ser interpretada em conformidade com:,Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
355,Legislação Específica,Constituição do Estado do Rio Grande do Sul,Fundatec,Corpo de Bombeiros Militar RS - Soldado de Primeira Classe,2025,EXPLICACAO_GENERICA,"Conforme o art. 2 º da Constituição do Estado do Rio Grande do Sul, analise as assertivas abaixo e assinale a ",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
356,Legislação Específica,Constituição do Estado do Rio Grande do Sul,Fundatec,Corpo de Bombeiros Militar RS - Soldado de Primeira Classe,2025,EXPLICACAO_GENERICA,"Considerando o disposto na Constituição do Estado do Rio Grande do Sul, analise as assertivas abaixo e assinal",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
357,Legislação Específica,Constituição do Estado do Rio Grande do Sul,Fundatec,Corpo de Bombeiros Militar RS - Soldado de Primeira Classe,2025,EXPLICACAO_GENERICA,São direitos dos servidores públicos civis do Estado expressamente previstos na Constituição do Estado do Rio ,Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
359,Legislação Específica,Constituição do Estado do Rio Grande do Sul,Fundatec,Corpo de Bombeiros Militar RS - Soldado de Primeira Classe,2025,EXPLICACAO_GENERICA,"São princípios expressos na Constituição do Estado do Rio Grande do Sul aplicáveis à Administração Pública, EX",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
718,Legislação Específica,Constituição do Estado do Rio Grande do Sul,Fundatec,GM (Pref Porto Alegre)/Pref Porto Alegre/2025,2025,EXPLICACAO_GENERICA,"Conforme a Constituição do Estado do Rio Grande do Sul, no que se refere à segurança pública, analise as asser",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
719,Legislação Específica,Constituição do Estado do Rio Grande do Sul,Fundatec,Del Pol (PC RS)/PC RS/2025,2025,EXPLICACAO_GENERICA,"A Constituição do Estado do Rio Grande do Sul organiza a segurança pública no âmbito do ente federado, especif",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
720,Legislação Específica,Constituição do Estado do Rio Grande do Sul,Fundatec,Del Pol (PC RS)/PC RS/2025,2025,EXPLICACAO_GENERICA,"A Polícia Civil foi prevista na Constituição Federal como órgão de segurança pública, com funções de polícia i",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
795,Legislação Específica,Constituição do Estado do Rio Grande do Sul,Fundatec,GCM (Uruguaiana)/Pref Uruguaiana/2023,2023,EXPLICACAO_GENERICA,"Segundo os termos da Constituição do Rio Grande do Sul, é correto afirmar que os serviços de trânsito de compe",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
842,Legislação Específica,Constituição do Estado do Rio Grande do Sul,Fundatec,Tec (Pref Viamão)/Pref Viamão/Agrícola/2022,2022,EXPLICACAO_GENERICA,"Com base na Constituição do Estado do Rio Grande do Sul, assinale a alternativa INCORRETA.",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
843,Legislação Específica,Constituição do Estado do Rio Grande do Sul,Fundatec,TA Pol Pen (PP RS)/PP RS/2022,2022,EXPLICACAO_GENERICA,"Consoante à Constituição do Estado do Rio Grande do Sul, integram a administração indireta, EXCETO:",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
844,Legislação Específica,Constituição do Estado do Rio Grande do Sul,Fundatec,TA Pol Pen (PP RS)/PP RS/2022,2022,EXPLICACAO_GENERICA,"De acordo com a Constituição do Rio Grande do Sul, são direitos dos servidores públicos civis do Estado, EXCET",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
207,Legislação Específica,Poderes da Administração Pública,Papiro,PAPIRO - Estilo Fundatec - BM RS,2026,EXPLICACAO_INCOMPLETA,O poder hierárquico permite à Administração:,Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
208,Legislação Específica,Poderes da Administração Pública,Papiro,PAPIRO - Estilo Fundatec - BM RS,2026,EXPLICACAO_INCOMPLETA,O poder disciplinar relaciona-se à possibilidade de:,Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
209,Legislação Específica,Poderes da Administração Pública,Papiro,PAPIRO - Estilo Fundatec - BM RS,2026,EXPLICACAO_INCOMPLETA,O poder regulamentar é exercido para:,Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
360,Legislação Específica,Poderes da Administração Pública,Fundatec,Corpo de Bombeiros Militar RS - Soldado de Primeira Classe,2025,EXPLICACAO_GENERICA,"Analise as assertivas a seguir acerca dos poderes administrativos: I. No desvio de poder, também chamado desvi",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
13,Direitos Humanos e Cidadania,Dignidade humana,Papiro,Brigada Militar do Rio Grande do Sul,,EXPLICACAO_INCOMPLETA,A Declaração Universal dos Direitos Humanos afirma que todos os seres humanos nascem:,Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
648,Direitos Humanos e Cidadania,Dignidade humana,Fundatec,GM (Pref Gravataí)/Pref Gravataí/2026,2026,EXPLICACAO_GENERICA,"Durante um assalto, a vítima foi forçada a tirar suas roupas, ficando totalmente despida. De acordo com a Cons",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
715,Direitos Humanos e Cidadania,Dignidade humana,Fundatec,GM (Pref Porto Alegre)/Pref Porto Alegre/2025,2025,EXPLICACAO_GENERICA,"Uma pessoa que está morando na rua, numa praça pública do Município, foi agredida e lhe arrancaram todas as ro",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
28,Direitos Humanos e Cidadania,Direitos fundamentais,Papiro - estilo Fundatec,Brigada Militar do Rio Grande do Sul,,EXPLICACAO_INCOMPLETA,"De acordo com a Constituição Federal, a prática do racismo constitui crime:",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
139,Direitos Humanos e Cidadania,Direitos fundamentais,Fundatec,Brigada Militar RS - Soldado de 1ª Classe,2017,EXPLICACAO_INCOMPLETA,A Constituição da República Federativa do Brasil estabelece direitos e garantias fundamentais. Analise as asse,Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
292,Direitos Humanos e Cidadania,Direitos fundamentais,Papiro,PAPIRO - Adaptada do padrão Fundatec 2025/2026,2026,EXPLICACAO_INCOMPLETA,"As normas definidoras dos direitos e garantias fundamentais possuem, nos termos da Constituição:",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
342,Direitos Humanos e Cidadania,Direitos fundamentais,Fundatec,Corpo de Bombeiros Militar RS - Soldado de Primeira Classe,2025,EXPLICACAO_GENERICA,"A Constituição Federal prevê, em seu art. 3º, os objetivos fundamentais da República Federativa do Brasil, que",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
343,Direitos Humanos e Cidadania,Direitos fundamentais,Fundatec,Corpo de Bombeiros Militar RS - Soldado de Primeira Classe,2025,EXPLICACAO_GENERICA,"Considerando o preconizado pelo art. 5º da Constituição Federal, analise as assertivas a seguir e assinale V, ",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
29,Direitos Humanos e Cidadania,Prevenção da tortura,Papiro - estilo Fundatec,Brigada Militar do Rio Grande do Sul,,EXPLICACAO_INCOMPLETA,"Em matéria de direitos humanos, uma situação excepcional, como guerra ou instabilidade política, pode justific",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
263,Direitos Humanos e Cidadania,Prevenção da tortura,Papiro,PAPIRO - Adaptada do padrão Fundatec 2025/2026,2026,EXPLICACAO_INCOMPLETA,"A prevenção da tortura, no sistema brasileiro de direitos humanos, orienta-se pelo princípio de que:",Brigada Militar do Rio Grande do Sul — Soldado de Primeira Classe,1,(nenhuma),0,false
